"logFC","FC","P.Value","adj.P.Val","entrez_ID","merged_symbol","merged_description","ensembl_description","AveExpr","CI.L","CI.R","t"
-1.1460469755223,-2.21306676456952,3.23800826852013e-07,2.7762827264087e-06,"111568769","LOC111568769_ENSAOCG00000015923","transcription termination factor 2, mitochondrial-like","transcription termination factor 2, mitochondrial-like",2.88424980524767,-1.80992420669138,-0.482169744353222,-5.47972229205612
-1.14553250617396,-2.21227771906648,2.97587958699252e-15,1.48711124233515e-13,"111579278","glt8d2","glycosyltransferase 8 domain containing 2","glycosyltransferase 8 domain containing 2",2.21679037867985,-1.53487561765893,-0.756189394688995,-9.33939677060314
-1.14075757090456,-2.20496777432828,3.51565805231359e-05,0.000175318923664575,"129349241","LOC129349241","uncharacterized LOC129349241",NA,-0.0435237209141735,-1.97626109425941,-0.305254047549711,-4.33400070937766
-1.14027063998696,-2.20422369066379,1.48325725127165e-15,8.10822199946416e-14,"111577389","LOC111577389_ENSAOCG00000018978","acidic mammalian chitinase-like.2","CHIO1, chitinase O-1, chia6-like",7.11000282811466,-1.52215962416904,-0.758381655804879,-9.4779565855132
-1.13957932723749,-2.20316772050732,9.00776531509321e-09,1.14730484539608e-07,"111577902","gch2","GTP cyclohydrolase 2","GTP cyclohydrolase 1-like",1.75820079118958,-1.71556216768829,-0.563596486786684,-6.28027876006183
-1.13651093088124,-2.19848689209217,4.18726383212099e-13,1.41578160778998e-11,"111570716","fbp2","fructose-1,6-bisphosphatase 2","fructose-1,6-bisphosphatase isozyme 2-like",3.83531998440773,-1.56852984302432,-0.704492018738166,-8.35054387263416
-1.13602428547716,-2.19774543039234,7.24008874881309e-06,4.34486016918184e-05,"111575162","col28a1a","collagen, type XXVIII, alpha 1a",NA,1.69355939709749,-1.89727195419617,-0.374776616758159,-4.73702355197971
-1.13415954196359,-2.19490658781447,3.59809309259344e-11,8.14886740570742e-10,"111571149","gpat3","glycerol-3-phosphate acyltransferase 3",NA,4.35630387799892,-1.61770348294457,-0.650615600982617,-7.44529841151233
-1.13240317041313,-2.19223608178144,1.66304714775864e-13,5.99978383055705e-12,"111570765","bco2l","beta-carotene 15, 15-dioxygenase 2, like","beta,beta-carotene 9',10'-oxygenase-like.1",5.00431768034242,-1.55350652422249,-0.711299816603771,-8.53603683071691
-1.13200103670553,-2.19162510777364,1.95647550620908e-08,2.30391303732811e-07,"118469290","si:ch73-29c22.1","kelch-like protein 20.2",NA,3.44166274086269,-1.72002538011062,-0.54397669330044,-6.11076275476564
-1.13187770632904,-2.19143776229234,0.00217423317491242,0.00647161886695187,"118471722","LOC118471722","uncharacterized LOC118471722",NA,-0.805663028177881,-2.27333285724753,0.00957744458944565,-3.14763639178868
-1.12977232180594,-2.188242038951,4.37441111200377e-11,9.68304897536868e-10,"111575181","umodl1","uromodulin-like 1",NA,2.02367600958064,-1.61406362469599,-0.645481018915898,-7.40505289210991
-1.12561856956829,-2.18195079748312,3.09798387226087e-29,1.75590464844091e-26,"111573045","rbp4","retinol binding protein 4, plasma","retinol binding protein 4",9.40645501854414,-1.34888080746993,-0.90235633166665,-16.0036807583773
-1.12370523423227,-2.17905896219762,7.05713317555902e-16,4.09694162628545e-14,"111585003","eppk1_ENSAOCG00000008965","epiplakin 1","epiplakin-like",7.96788461965512,-1.49426974036251,-0.753140728102032,-9.62570369871681
-1.11699102966855,-2.16894133168764,0.00057695711289978,0.0020337974300549,"111576402","LOC111576402_ENSAOCG00000015993","myosin-11-like","myosin-11-like",1.57069032963637,-2.11378256690701,-0.120199492430083,-3.55704408069219
-1.11522865388064,-2.16629340140376,6.99460579178886e-21,9.41561372147177e-19,"111562987","rorc_ENSAOCG00000000543","RAR-related orphan receptor C","nuclear receptor ROR-beta-like",3.90754585594145,-1.41192499225249,-0.818532315508797,-11.9315162416395
-1.11460771365013,-2.16536122291033,1.47461343579944e-14,6.6443983640687e-13,"111566800","LOC111566800_ENSAOCG00000021821","uncharacterized LOC111566800","leucine-rich repeat extensin-like protein 3.1",5.41742440028699,-1.50683138921252,-0.722384038087749,-9.02053182516697
-1.11400961266027,-2.1644637107999,7.97258125436492e-11,1.62607438500485e-09,"111588604","LOC111588604","dual specificity protein kinase CLK4-like",NA,4.38786797684427,-1.59967692862057,-0.628342296699969,-7.28104918240427
-1.11302166069246,-2.16298200183884,2.17504022410173e-06,1.50051301558947e-05,"111578861","pprc1","PPARG related coactivator 1","PPARG related coactivator 1",3.74842629919526,-1.81524183078711,-0.410801490597802,-5.03123057080487
-1.10998609725668,-2.15843567282526,2.55968648482394e-34,3.06280708389655e-31,"111577758","ndufa4b","NDUFA4 mitochondrial complex associated b","cytochrome c oxidase subunit NDUFA4",6.31764662305286,-1.2982252317953,-0.921746962718052,-18.7176587749989
-1.1058744818676,-2.15229298646579,0.000229165037799218,0.000909314035394172,"111586032","bco1l","beta-carotene oxygenase 1, like","beta,beta-carotene 15,15'-dioxygenase-like.1",1.21000866218808,-2.02375016360824,-0.187998800126971,-3.82442260936009
-1.09991952972134,-2.1434273661894,0.0190736143527913,0.0413578481758198,"111580376","LOC111580376_SDS","L-serine dehydratase/L-threonine deaminase","serine dehydratase",0.613644355106104,-2.56502027871896,0.365181219276282,-2.38307289417213
-1.0934610667374,-2.13385340474442,0.00407809332283665,0.0111027650091336,"111568043","LOC111568043","von Willebrand factor A domain-containing protein 7-like",NA,0.0794768872953885,-2.27385900071943,0.0869368672446171,-2.9404837767749
-1.09333775918207,-2.13367103148108,0.000190665477751753,0.00077452905692517,"111577635","si:dkey-125i10.3","fibrous sheath CABYR-binding protein.1",NA,2.31953910851393,-1.98867538635473,-0.198000132009413,-3.87624674555794
-1.09323242545193,-2.13351525405212,2.99514109132418e-22,5.2446625060927e-20,"111578731","LOC111578731_slc38a5b","sodium-coupled neutral amino acid transporter 3-like","sodium-coupled neutral amino acid transporter 3-like.1",5.58718658456255,-1.36921980944524,-0.817245041458609,-12.573818250539
-1.08983184200486,-2.12849225713568,5.6782808465396e-08,5.88001216613845e-07,"111582266","dpydb","dihydropyrimidine dehydrogenase b","dihydropyrimidine dehydrogenase",6.31679706242998,-1.67869889120039,-0.500964792809318,-5.87470608094381
-1.08829658130403,-2.12622840212143,1.5872331996964e-23,3.35155182892755e-21,"111564371","LOC111564371_ENSAOCG00000002471","phosphoglycerate mutase 1-like","phosphoglycerate mutase 1-like",5.95784145393837,-1.35040503289141,-0.826188129716655,-13.1798401822926
-1.07685381574674,-2.10943088057575,0.00575407438002853,0.0148848491468958,"118470839","LOC118470839","uncharacterized LOC118470839",NA,-0.47052069832458,-2.2878078036763,0.134100172182827,-2.82275388305655
-1.07612576179037,-2.10836662790591,3.60809460136338e-06,2.36419657816138e-05,"111569750","ropn1l","rhophilin associated tail protein 1-like","rhophilin associated tail protein 1 like",-0.424497161984848,-1.77203328150516,-0.380218242075577,-4.90857468099978
-1.06558975731851,-2.09302530966138,3.13983054110351e-07,2.7007056786856e-06,"111568339","gtf3aa_ENSAOCG00000000443","general transcription factor IIIAa","transcription factor IIIA-like",1.422377449566,-1.68206145464011,-0.449118059996902,-5.48682108252184
-1.05829174552019,-2.08246427409916,0.00263438895811,0.00764167937774723,"129350533","LOC129350533","uncharacterized LOC129350533",NA,-1.05675092597773,-2.14706009282919,0.0304766017888047,-3.08541670221554
-1.05709966924099,-2.08074427724036,5.91855171830719e-06,3.64425110165064e-05,"111576289","LOC111576289_KBTBD12","kelch repeat and BTB domain-containing protein 12-like","kelch repeat and BTB domain-containing protein 12-like",1.39497235219444,-1.75806263915238,-0.356136699329601,-4.78701474307708
-1.05568641394365,-2.07870699080701,2.24739067116281e-09,3.27498648684063e-08,"111566138","zgc:113054","uncharacterized LOC111566138","uncharacterized LOC111566138",3.60987685301041,-1.56500609252157,-0.546366735365728,-6.57943165748861
-1.0548181298239,-2.07745630012971,3.94099761380396e-16,2.42517733160314e-14,"111582836","LOC111582836_si:ch211-114n24.6","tubulin alpha-1A chain-like.1","tubulin alpha chain-like.1",3.511834197268,-1.39852858142367,-0.711107678224141,-9.74156541632823
-1.05447413172912,-2.07696100778047,1.7245001681013e-06,1.22420186620191e-05,"111566243","LOC111566243","doublecortin domain-containing protein 2-like",NA,1.24533183048481,-1.71246852603709,-0.396479737421143,-5.08695200834313
-1.03865574238176,-2.0543126177301,7.69576590340483e-14,2.93365320402714e-12,"111578804","LOC111578804_TTC39B","tetratricopeptide repeat protein 39B.1","tetratricopeptide repeat domain 39B",4.72650156283504,-1.41803550606666,-0.659275978696861,-8.69043206278037
-1.03504546068865,-2.04917821659682,4.21946190176373e-10,7.37054099271591e-09,"111585302","LOC111585302_sostdc1b","sclerostin domain-containing protein 1-like","sclerostin domain-containing protein 1-like",2.13230309311231,-1.5088949903542,-0.561195931023106,-6.93366532347776
-1.03416270873776,-2.04792475504539,1.24792428022143e-12,3.82329916748353e-11,"111572768","zgc:110366","uncharacterized LOC111572768","glyoxal reductase-like",2.10408922616657,-1.43792148280553,-0.630403934669984,-8.13037925102279
-1.03231359753832,-2.04530159857723,7.92991657302321e-09,1.02210977348758e-07,"111574822","ppan","peter pan homolog","peter pan homolog",3.8890692534384,-1.55179098552266,-0.512836209553969,-6.30795960739398
-1.02957739948552,-2.04142618037647,6.27029986309417e-13,2.06182776261561e-11,"111582191","LOC111582191_serpina7","alpha-1-antitrypsin homolog.1","alpha-1-antitrypsin homolog",8.03776179497379,-1.42479563336826,-0.634359165602772,-8.26924637578553
-1.02924034914125,-2.04094930687994,2.43285586810967e-15,1.24167890254375e-13,"111572344","LOC111572344","uncharacterized LOC111572344",NA,4.71147511892772,-1.3775625632686,-0.680918135013894,-9.37949670385204
-1.0285548165075,-2.03997972914581,4.49449735168037e-14,1.81278059851108e-12,"111566260","tmem106ba","transmembrane protein 106Ba","transmembrane protein 106B-like.2",5.09692058097608,-1.39965139132678,-0.657458241688212,-8.79800896843429
-1.02779741360618,-2.03890903782583,4.32973692141023e-08,4.63028171863622e-07,"118470358","LOC118470358","uncharacterized LOC118470358",NA,0.438257242124079,-1.57748974527335,-0.478105081939004,-5.93515063598364
-1.02520536080328,-2.03524907164897,1.51198044326457e-05,8.33078403352065e-05,"111576798","rbp1.1","retinol binding protein 1, cellular, tandem duplicate 1","retinol binding protein 1",3.01087243178837,-1.74015179528114,-0.310258926325409,-4.5517800477874
-1.02192245561764,-2.03062305348652,1.3970048124452e-09,2.11892180636935e-08,"111569059","ces3","carboxylesterase 3","carboxylesterase 5A-like",5.63475158031952,-1.5074751031746,-0.536369808060679,-6.68075460740665
-1.01512824301528,-2.02108254161195,6.61428703094705e-11,1.38175086394314e-09,"111563000","otoa","otoancorin",NA,4.29740649125502,-1.45535034970337,-0.574906136327192,-7.31969469764742
-1.01197908353067,-2.01667567142667,2.67866862664523e-16,1.68693464563407e-14,"111575404","ttc36","tetratricopeptide repeat domain 36","tetratricopeptide repeat domain 36",3.94488641319518,-1.33915173790177,-0.684806429159561,-9.8183484891276
-1.01118306438959,-2.01556326055712,2.35304604184306e-17,1.76585037105282e-15,"111568643","higd1a_ENSAOCG00000020446","HIG1 hypoxia inducible domain family, member 1A","HIG1 hypoxia inducible domain family member 1A",5.27447341273252,-1.3227425365701,-0.69962359220907,-10.3022653567748
-1.01091257777212,-2.01518540399768,3.83494031144581e-15,1.88577498693881e-13,"111572616","mogat2","monoacylglycerol O-acyltransferase 2","monoacylglycerol O-acyltransferase 2",4.01367685511584,-1.3563686364938,-0.665456519050436,-9.2889086127523
-1.01064472897506,-2.01481130214795,3.36000354065991e-22,5.78942050069865e-20,"111565895","slc7a1a_ENSAOCG00000001940","solute carrier family 7 member 1a","high affinity cationic amino acid transporter 1-like",5.21257694371311,-1.26626186045957,-0.755027597490553,-12.5502524657805
-1.01055219447233,-2.01468207623556,3.21843600685469e-09,4.56945779272488e-08,"111588560","LOC111588560_dao.2","D-amino-acid oxidase","D-amino acid oxidase",2.06563084594307,-1.50386237720358,-0.517242011741075,-6.50253312718276
-1.00905036480779,-2.01258590559502,0.000416568178973067,0.00153525760416186,"118469972","LOC118469972","uncharacterized LOC118469972",NA,-0.411984231912695,-1.88590798157961,-0.132192748035976,-3.65281492757858
-1.00004144907569,-2.00005746144535,7.57335777546786e-12,1.99407065731084e-10,"111585090","prelid3b","PRELI domain containing 3","PRELI domain containing protein 3B-like.1",5.30544031450791,-1.40887749528514,-0.591205402866245,-7.76448624773438
