"logFC","FC","P.Value","adj.P.Val","entrez_ID","merged_symbol","merged_description","ensembl_description","AveExpr","CI.L","CI.R","t"
1.09073908580523,2.12983118785514,6.15933673401633e-18,1.41127441039621e-15,"111577304","LOC111577304_ENSAOCG00000024290","zonadhesin-like","zonadhesin-like",7.60824877905793,0.760577725019413,1.42090044659104,10.5693764750869
1.08586253840841,2.12264416036249,1.06609082929597e-09,2.95514340815656e-08,"111568654","LOC111568654_CYP8B1","5-beta-cholestane-3-alpha,7-alpha-diol 12-alpha-hydroxylase-like.1","5-beta-cholestane-3-alpha,7-alpha-diol 12-alpha-hydroxylase-like",3.83116043831049,0.570289707045991,1.60143536977084,6.73813276898408
1.08355359518803,2.11924971810544,2.26245427762368e-06,2.51179073358035e-05,"111564969","prl","prolactin","prolactin-like.2",1.17579294214768,0.393232744872818,1.77387444550325,5.02173907982496
1.07976160224463,2.11368677665828,0.00543629498457934,0.0191224761355332,"129350934","LOC129350934","uncharacterized LOC129350934",NA,-0.807866291355504,-0.135572567694605,2.29509577218386,2.84241121533108
1.07956384685711,2.11339706588145,1.86607835834895e-16,3.02192448737742e-14,"111583083","LOC111583083","protein FAM13A",NA,4.58156622224872,0.730346002125685,1.42878169158853,9.8902357042737
1.07862066440475,2.11201585396034,0.000343958577024642,0.00187020145358612,"118469739","LOC118469739","PPARGC1 and ESRR induced regulator, muscle 1.1",NA,0.168524523826814,0.148069624974367,2.00917170383514,3.70837184450807
1.07836158027956,2.1116366049616,1.77900003762739e-10,5.97755114047095e-09,"111567432","LOC111567432_ADRB2","beta-2 adrenergic receptor-like","beta-2 adrenergic receptor-like.2",1.81913843064872,0.593424903946319,1.56329825661281,7.11433173746032
1.06096348071238,2.08632437475907,6.56056975205353e-07,8.46117073770832e-06,"111586693","edn2","endothelin 2","endothelin-2-like",0.261971043075106,0.422410679862517,1.69951628156225,5.31567424329426
1.05886254770236,2.08328836394412,7.34194621535504e-16,1.03353488618508e-13,"111567889","LOC111567889_anpeplb","aminopeptidase N-like","aminopeptidase N-like.2",5.32242895129238,0.706640120751513,1.41108497465321,9.61783494125493
1.05830127633397,2.08247803143816,1.63383150390299e-11,7.13782209555024e-10,"111579523","acer2","alkaline ceramidase 2","alkaline ceramidase 2",4.30141734625948,0.61323123367612,1.50337131899182,7.60739022168026
1.05742016407077,2.08120656611078,2.84302148358344e-08,5.30155815700607e-07,"111574814","LOC111574814_HBE1","hemoglobin subunit beta-like.2","hemoglobin subunit beta-1, MN-cluster",5.97021499440597,0.496243390627324,1.61859693751422,6.02840799832177
1.05532192838902,2.07818188817008,1.39587636564255e-06,1.65552781735734e-05,"111575680","LOC111575680_ENSAOCG00000018410","carboxypeptidase O-like.1","carboxypeptidase O-like.1",0.358784154173128,0.398127577142896,1.71251627963515,5.13742953087656
1.05190324134815,2.07326314779118,8.4493723676269e-08,1.37138343672907e-06,"111585421","nprl2","NPR2 like, GATOR1 complex subunit","GATOR complex protein NPRL2",2.58563007607374,0.470227271834142,1.63357921086216,5.78561337292031
1.04990020053735,2.07038662225163,4.33228242434908e-05,0.000325230738430222,"111569002","slc12a3","solute carrier family 12 member 3","solute carrier family 12 member 3-like",0.55698442503027,0.264933519259869,1.83486688181482,4.27909110405638
1.04906210684266,2.06918423781118,9.33901474928334e-10,2.63277093808985e-08,"111580172","malt3_ENSAOCG00000003295","MALT paracaspase 3","mucosa-associated lymphoid tissue lymphoma translocation protein 1-like",2.56101637811536,0.553026415458059,1.54509779822726,6.76617164728848
1.04887641302641,2.06891792373939,1.17647983982795e-05,0.000106466482311825,"111564195","si:dkey-6n21.13_ENSAOCG00000012496","P2Y purinoceptor 3","P2Y purinoceptor 3-like",-0.378443320141063,0.321812460087158,1.77594036596565,4.61536915371804
1.04882626158614,2.06884600458304,3.10820649706182e-08,5.70407496231036e-07,"111584873","mrc1a_MRC1","mannose receptor, C type 1a","mannose receptor C-type 1",5.32724440011457,0.490383507058258,1.60726901611403,6.00868766682192
1.04562920059736,2.06426644798848,2.13799726072082e-15,2.67722005822123e-13,"111564802","naaladl1","N-acetylated alpha-linked acidic dipeptidase like 1","N-acetylated alpha-linked acidic dipeptidase like 1",6.32656857639044,0.689945421722167,1.40131297947254,9.40520748655292
1.04448544381556,2.0626305630429,0.00617748841916547,0.0212677022973123,"111565784","LOC111565784_ENSAOCG00000015286","fish-egg lectin-like","fish-egg lectin-like",7.10668615448682,-0.149781272035183,2.2387521596663,2.79805212388993
1.04403595920334,2.06198803204285,1.04941731539236e-13,8.1892572967104e-12,"111589126","rgl1","ral guanine nucleotide dissociation stimulator-like 1.1","ral guanine nucleotide dissociation stimulator like 1",4.61419686867963,0.656917800337841,1.43115411806884,8.62832809290951
1.04292878607797,2.06040619951693,0.000230392252138381,0.00133823849152008,"111565123","tmem236","transmembrane protein 236","transmembrane protein 236-like",-0.0224471441353453,0.170127850631718,1.91572972152423,3.82291101302938
1.03646153631801,2.05119057252892,8.60860425229489e-11,3.116461553536e-09,"111588531","LOC111588531_ENSAOCG00000015710","trypsinogen-like protein 3","ENSAOCG00000015710 (trypsinogen)",3.57299267364486,0.580043068674588,1.49288000396143,7.26515222786431
1.02980079062431,2.04174230527821,2.14465242912079e-06,2.3983138119628e-05,"111571659","LOC111571659_dhdh.1","trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like","trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like.3",-0.365335783275777,0.375403511820087,1.68419806942854,5.03461741250154
1.02860152157335,2.04004577146739,0.000606594034071176,0.00301214621062191,"111576094","ly6pge","lymphocyte antigen 6 family member pge","prostate stem cell antigen-like",-0.32765781035061,0.0995644239486101,1.95763861919809,3.5421654566008
1.02825614068659,2.03955744339759,8.78536251147214e-09,1.91517345923165e-07,"111587611","LOC111587611_arid3b","AT-rich interactive domain-containing protein 3A-like","AT-rich interactive domain-containing protein 3A-like",0.985381186331296,0.504894920071819,1.55161736130136,6.28571244685189
1.02697678312377,2.03774960005152,2.73922219637754e-12,1.47493419163949e-10,"111588155","ampd1","adenosine monophosphate deaminase 1 (isoform M)","adenosine monophosphate deaminase 1",6.21620417554717,0.614794553277789,1.43915901296975,7.97124391643515
1.02495389362362,2.03489435098532,2.87511879593933e-18,7.20050100313271e-16,"111581087","creb3l3a","cAMP responsive element binding protein 3-like 3a","cyclic AMP-responsive element-binding protein 3-like protein 3-B",4.28248752731268,0.719105362675221,1.33080242457202,10.7214288555984
1.02401823581277,2.03357505101795,1.02715639737527e-12,6.26710891973615e-11,"111582783","gamt","guanidinoacetate N-methyltransferase","guanidinoacetate N-methyltransferase",6.20134786524766,0.623007257328733,1.42502921429681,8.16970106175029
1.01913834483416,2.02670813879604,1.09608900681619e-08,2.32129449644122e-07,"111586458","uts2r3_ENSAOCG00000000285","urotensin-2 receptor 3","urotensin-2 receptor-like",0.270109732825595,0.496413629945394,1.54186305972292,6.23756156316729
1.01559956054473,2.02174292181652,0.000174949795503604,0.00105696176593454,"111581016","LOC111581016_lect2.1","leukocyte cell-derived chemotaxin-2","leukocyte cell derived chemotaxin 2",5.90966114668437,0.182541249269407,1.84865787182005,3.90033436929294
1.00222127032359,2.0030817063165,8.82490409653789e-08,1.42162142431737e-06,"111579628","nat8l2","N-acetyltransferase 8-like 2",NA,0.984770086713536,0.447079329954048,1.55736321069314,5.77582882603226
